PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:O94906-2	pre-mRNA-processing factor 6 isoform 2 (human)	A pre-mRNA-processing factor 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O94906-2. [PRO:DNx, UniProtKB:O94906]	organism-sequence	PR:O94906
PR:O94906-1	pre-mRNA-processing factor 6 isoform 1 (human)	A pre-mRNA-processing factor 6 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038472
PR:O94906	pre-mRNA-processing factor 6 (human)	A pre-mRNA-processing factor 6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:O94906]	organism-gene	PR:000013287
PR:O75683	surfeit locus protein 6 (human)	A surfeit locus protein 6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:O75683]	organism-gene	PR:000015843
PR:O75586-3	mediator of RNA polymerase II transcription subunit 6 isoform 3 (human)	A mediator of RNA polymerase II transcription subunit 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O75586-3. [PRO:DNx, UniProtKB:O75586]	organism-sequence	PR:O75586
PR:O75586-2	mediator of RNA polymerase II transcription subunit 6 isoform 2 (human)	A mediator of RNA polymerase II transcription subunit 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O75586-2. [PRO:DNx, UniProtKB:O75586]	organism-sequence	PR:O75586

PR:P30260-1	cell division cycle protein 27 homolog isoform 1 (human)	A cell division cycle protein 27 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30260-1. [PRO:DNx, UniProtKB:P30260]	organism-sequence	PR:P30260
PR:P30260	cell division cycle protein 27 (human)	A cell division cycle protein 27 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000005195
PR:P29084	transcription initiation factor IIE subunit beta (human)	A transcription initiation factor IIE subunit beta that is encoded in the genome of human. [PRO:DNx, UniProtKB:P29084]	organism-gene	PR:000029777
PR:P28340	DNA polymerase delta catalytic subunit (human)	A DNA polymerase delta catalytic subunit that is encoded in the genome of human. [PRO:DNx, UniProtKB:P28340]	organism-gene	PR:000012963
PR:P28070-1	proteasome subunit beta type-4 isoform 1 (human)	A proteasome subunit beta type-4 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002340
PR:P28070	proteasome subunit beta type-4 (human)	A proteasome subunit beta type-4 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000002209
PR:P25205-2	DNA replication licensing factor MCM3 isoform 2 (human)	A DNA replication licensing factor MCM3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P25205-2. [PRO:DNx, UniProtKB:P25205]	organism-sequence	PR:P25205
PR:P25205-1	DNA replication licensing factor MCM3 isoform 1 (human)	A DNA replication licensing factor MCM3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P25205-1. [PRO:DNx, UniProtKB:P25205]	organism-sequence	PR:P25205
PR:P25205	DNA replication licensing factor MCM3 (human)	A DNA replication licensing factor MCM3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P25205]	organism-gene	PR:000010243
PR:P24928-2	DNA-directed RNA polymerase II subunit RPB1 isoform 2 (human)	A DNA-directed RNA polymerase II subunit RPB1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P24928-2. [PRO:DNx, UniProtKB:P24928]	organism-sequence	PR:P24928
PR:P24928-1	DNA-directed RNA polymerase II subunit RPB1 isoform 1 (human)	A DNA-directed RNA polymerase II subunit RPB1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039128
PR:P24928	DNA-directed RNA polymerase II subunit RPB1 (human)	A DNA-directed RNA polymerase II subunit RPB1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P24928]	organism-gene	PR:000012987
PR:P23526-2	adenosylhomocysteinase isoform 2 (human)	An adenosylhomocysteinase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P23526-2. [PRO:DNx, UniProtKB:P23526]	organism-sequence	PR:P23526
PR:P23526-1	adenosylhomocysteinase isoform 1 (human)	An adenosylhomocysteinase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039098
PR:P23526	adenosylhomocysteinase (human)	An adenosylhomocysteinase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P23526]	organism-gene	PR:000003854
PR:P23396-2	40S ribosomal protein S3 isoform 2 (human)	A 40S ribosomal protein S3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P23396-2. [PRO:DNx, UniProtKB:P23396]	organism-sequence	PR:P23396
PR:P23396-1	40S ribosomal protein S3 isoform 1 (human)	A 40S ribosomal protein S3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039091
PR:P23396	40S ribosomal protein S3 (human)	A 40S ribosomal protein S3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P23396]	organism-gene	PR:000014275
PR:P22570-7	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform 7 (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-7. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570-6	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform 6 (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-6. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570-5	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform 5 (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-5. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570-4	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform 4 (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-4. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570-3	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform 3 (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-3. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570-2	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform Long (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-2. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570-1	NADPH:adrenodoxin oxidoreductase, mitochondrial isoform Short (human)	A NADPH:adrenodoxin oxidoreductase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P22570-1. [PRO:DNx, UniProtKB:P22570]	organism-sequence	PR:P22570
PR:P22570	NADPH:adrenodoxin oxidoreductase, mitochondrial (human)	An NADPH:adrenodoxin oxidoreductase, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P22570]	organism-gene	PR:000007452
PR:P20618	proteasome subunit beta type-1 (human)	A proteasome subunit beta type-1 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013369

PR:P48556	26S proteasome non-ATPase regulatory subunit 8 (human)	A 26S proteasome non-ATPase regulatory subunit 8 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013390
PR:P48553-2	trafficking protein particle complex subunit 10 isoform 2 (human)	A trafficking protein particle complex subunit 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P48553-2. [PRO:DNx, UniProtKB:P48553]	organism-sequence	PR:P48553
PR:P48553-1	trafficking protein particle complex subunit 10 isoform 1 (human)	A trafficking protein particle complex subunit 10 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039550
PR:P48553	trafficking protein particle complex subunit 10 (human)	A trafficking protein particle complex subunit 10 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P48553]	organism-gene	PR:000016612
PR:P41252-1	isoleucine--tRNA ligase, cytoplasmic isoform 1 (human)	An isoleucyl-tRNA synthetase, cytoplasmic isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039423
PR:P41252	isoleucyl-tRNA synthetase, cytoplasmic (human)	An isoleucyl-tRNA synthetase, cytoplasmic that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000008876
PR:P37268-5	squalene synthase isoform 5 (human)	A squalene synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37268-5. [PRO:DNx, UniProtKB:P37268]	organism-sequence	PR:P37268
PR:P37268-4	squalene synthase isoform 4 (human)	A squalene synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37268-4. [PRO:DNx, UniProtKB:P37268]	organism-sequence	PR:P37268
PR:P37268-3	squalene synthase isoform 3 (human)	A squalene synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37268-3. [PRO:DNx, UniProtKB:P37268]	organism-sequence	PR:P37268
PR:P37268-2	squalene synthase isoform 2 (human)	A squalene synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37268-2. [PRO:DNx, UniProtKB:P37268]	organism-sequence	PR:P37268
PR:P37268-1	squalene synthase isoform 1 (human)	A squalene synthase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P37268-1. [PRO:DNx, UniProtKB:P37268]	organism-sequence	PR:P37268
PR:P37268	squalene synthase (human)	A squalene synthase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P37268]	organism-gene	PR:000007448
PR:P35251-2	replication factor C subunit 1 isoform 2 (human)	A replication factor C subunit 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35251-2. [PRO:DNx, UniProtKB:P35251]	organism-sequence	PR:P35251
PR:P35251-1	replication factor C subunit 1 isoform 1 (human)	A replication factor C subunit 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35251-1. [PRO:DNx, UniProtKB:P35251]	organism-sequence	PR:P35251
PR:P35251	replication factor C subunit 1 (human)	A replication factor C subunit 1 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013905
PR:P35249-2	replication factor C subunit 4 isoform 2 (human)	A replication factor C subunit 4 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35249-2. [PRO:DNx, UniProtKB:P35249]	organism-sequence	PR:P35249
PR:P35249-1	replication factor C subunit 4 isoform 1 (human)	A replication factor C subunit 4 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P35249-1. [PRO:DNx, UniProtKB:P35249]	organism-sequence	PR:P35249
PR:P35249	replication factor C subunit 4 (human)	A replication factor C subunit 4 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013908
PR:P34949-2	mannose-6-phosphate isomerase isoform 2 (human)	A mannose-6-phosphate isomerase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P34949-2. [PRO:DNx, UniProtKB:P34949]	organism-sequence	PR:P34949
PR:P34949-1	mannose-6-phosphate isomerase isoform 1 (human)	A mannose-6-phosphate isomerase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039319
PR:P34949	mannose-6-phosphate isomerase (human)	A mannose-6-phosphate isomerase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P34949]	organism-gene	PR:000010540
PR:P33993-3	DNA replication licensing factor MCM7 isoform 3 (human)	A DNA replication licensing factor MCM7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P33993-3. [PRO:DNx, UniProtKB:P33993]	organism-sequence	PR:P33993
PR:P33993-2	DNA replication licensing factor MCM7 isoform 2 (human)	A DNA replication licensing factor MCM7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P33993-2. [PRO:DNx, UniProtKB:P33993]	organism-sequence	PR:P33993
PR:P33993-1	DNA replication licensing factor MCM7 isoform 1 (human)	A DNA replication licensing factor MCM7 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039311
PR:P33993	DNA replication licensing factor MCM7 (human)	A DNA replication licensing factor MCM7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P33993]	organism-gene	PR:000010249
PR:P33992	DNA replication licensing factor MCM5 (human)	A DNA replication licensing factor MCM5 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000010247
PR:P30260-2	cell division cycle protein 27 homolog isoform 2 (human)	A cell division cycle protein 27 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30260-2. [PRO:DNx, UniProtKB:P30260]	organism-sequence	PR:P30260
