PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	Ortho isoform 	

PR:000039011	DNA-directed RNA polymerases I, II, and III subunit RPABC1 isoform 1	A DNA-directed RNA polymerases I, II, and III subunit RPABC1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P19388-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000012991	Yes
PR:000039002	regulator of chromosome condensation isoform 1	A regulator of chromosome condensation that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18754-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013833	Yes
PR:000038992	TFIIH basal transcription factor complex helicase XPD subunit isoform 1	A TFIIH basal transcription factor complex helicase XPD subunit that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18074-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000007164	Yes
PR:000038990	26S protease regulatory subunit 6A isoform 1	A 26S protease regulatory subunit 6A that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P17980-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013380	Yes
PR:000038924	glutamine synthetase isoform 1	A glutamine synthetase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P15104-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008058	Yes
PR:000038915	aspartyl-tRNA synthetase, cytoplasmic isoform 1	An aspartyl-tRNA synthetase, cytoplasmic that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P14868-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006281	Yes
PR:000038902	farnesyl pyrophosphate synthetase isoform 2	A farnesyl pyrophosphate synthetase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P14324-2 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000007449	Yes
PR:000038894	general transcription factor IIF subunit 2 isoform 1	A general transcription factor IIF subunit 2 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P13984-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008316	Yes
PR:000038881	delta-aminolevulinic acid dehydratase isoform 1	A delta-aminolevulinic acid dehydratase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P13716-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000003915	Yes
PR:000038816	uroporphyrinogen-III synthase isoform 1	A uroporphyrinogen-III synthase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P10746-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000017135	Yes
PR:000038745	U1 small nuclear ribonucleoprotein 70 kDa isoform 3	A U1 small nuclear ribonucleoprotein 70 kDa that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08621-3 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000015338	Yes
PR:000038737	porphobilinogen deaminase isoform 1	A porphobilinogen deaminase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08397-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008623	Yes
PR:000038688	uroporphyrinogen decarboxylase isoform 1	A uroporphyrinogen decarboxylase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P06132-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000017134	Yes
PR:000038679	DNA-directed RNA polymerase III subunit RPC4 isoform 1	A DNA-directed RNA polymerase III subunit RPC4 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P05423-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013003	Yes
PR:000038676	60S acidic ribosomal protein P0 isoform 1	A 60S acidic ribosomal protein P0 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P05388-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000014237	Yes
PR:000038542	ribosome biogenesis protein NSA2 isoform 1	A ribosome biogenesis protein NSA2 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O95478-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000016359	Yes

PR:000039737	coatomer subunit beta isoform 1	A coatomer subunit beta that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P53618-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005734	Yes
PR:000039736	geranylgeranyl transferase type-2 subunit beta isoform 1	A geranylgeranyl transferase type-2 subunit beta that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P53611-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013654	Yes
PR:000039730	cytosolic Fe-S cluster assembly factor NUBP1 isoform 1	A cytosolic Fe-S cluster assembly factor NUBP1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P53384-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000011476	Yes
PR:000039700	DNA-directed RNA polymerases I, II, and III subunit RPABC3 isoform 1	A DNA-directed RNA polymerases I, II, and III subunit RPABC3 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P52434-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000012994	Yes
PR:000039693	CDK-activating kinase assembly factor MAT1 isoform 1	A CDK-activating kinase assembly factor MAT1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51948-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000010496	Yes
PR:000039692	cyclin-H isoform 1	A cyclin-H that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P51946-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005130	Yes
PR:000039645	cell division protein kinase 7 isoform 1	A cell division protein kinase 7 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P50613-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005265	Yes
PR:000039605	translation initiation factor eIF-2B subunit beta isoform 1	A translation initiation factor eIF-2B subunit beta that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49770-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006963	Yes
PR:000039599	DNA replication licensing factor MCM2 isoform 1	A DNA replication licensing factor MCM2 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49736-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000010242	Yes
PR:000039598	proteasome subunit beta type-3 isoform 1	A proteasome subunit beta type-3 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49720-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013372	Yes
PR:000039592	cysteine--tRNA ligase, cytoplasmic isoform 3	A cysteine--tRNA ligase, cytoplasmic that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49589-3 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005045	Yes
PR:000039591	cysteine--tRNA ligase, cytoplasmic isoform 1	A cysteine--tRNA ligase, cytoplasmic that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49589-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000005045	Yes
PR:000039590	alanine--tRNA ligase, cytoplasmic isoform 1	An alanine--tRNA ligase, cytoplasmic that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49588-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000003529	Yes
PR:000039579	deoxyhypusine synthase isoform 1	A deoxyhypusine synthase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49366-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006461	Yes
PR:000039572	DNA polymerase delta subunit 2 isoform 1	A DNA polymerase delta subunit 2 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P49005-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000012964	Yes
PR:000039550	trafficking protein particle complex subunit 10 isoform 1	A trafficking protein particle complex subunit 10 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P48553-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000016612	Yes
PR:000039493	60S ribosomal protein L5 isoform 1	A 60S ribosomal protein L5 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P46777-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000014230	Yes
PR:000039492	60S ribosomal protein L27a isoform 1	A 60S ribosomal protein L27a that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P46776-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000014209	Yes
PR:000039472	26S protease regulatory subunit 6B isoform 1	A 26S protease regulatory subunit 6B that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P43686-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013382	Yes
PR:000039423	isoleucyl-tRNA synthetase, cytoplasmic isoform 1	An isoleucyl-tRNA synthetase, cytoplasmic that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P41252-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000008876	Yes
PR:000039387	eukaryotic initiation factor 4A-III isoform 1	A eukaryotic initiation factor 4A-III that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P38919-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006988	Yes
PR:000039319	mannose-6-phosphate isomerase isoform 1	A mannose-6-phosphate isomerase that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P34949-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000010540	Yes
PR:000039311	DNA replication licensing factor MCM7 isoform 1	A DNA replication licensing factor MCM7 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P33993-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000010249	Yes
PR:000039185	proteasome subunit alpha type-5 isoform 1	A proteasome subunit alpha type-5 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P28066-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013364	Yes

PR:000040010	eukaryotic peptide chain release factor subunit 1 isoform 1	A eukaryotic peptide chain release factor subunit 1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62495-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000007214	Yes
PR:000040008	DNA-directed RNA polymerase II subunit RPB7 isoform 1	A DNA-directed RNA polymerase II subunit RPB7 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62487-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000012993	Yes
PR:000040004	26S protease regulatory subunit S10B isoform 1	A 26S protease regulatory subunit S10B that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62333-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000013384	Yes
PR:000039999	small nuclear ribonucleoprotein Sm D2 isoform 1	A small nuclear ribonucleoprotein Sm D2 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62316-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000015344	Yes
PR:000039998	small nuclear ribonucleoprotein Sm D1 isoform 1	A small nuclear ribonucleoprotein Sm D1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62314-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000015343	Yes
PR:000039994	small nuclear ribonucleoprotein F isoform 1	A small nuclear ribonucleoprotein F that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62306-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000015347	Yes
PR:000039993	small nuclear ribonucleoprotein E isoform 1	A small nuclear ribonucleoprotein E that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62304-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000015346	Yes
PR:000039991	40S ribosomal protein S13 isoform 1	A 40S ribosomal protein S13 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62277-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000014254	Yes
PR:000039978	neuronal calcium sensor 1 isoform 1	A neuronal calcium sensor 1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62166-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000007659	Yes
PR:000039965	nuclear transport factor 2 isoform 1	A nuclear transport factor 2 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P61970-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000011533	Yes
PR:000039954	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 isoform 1	A dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P61803-1 or a 1:1 ortholog thereof. [PRO:DNx]	sequence	PR:000006266	Yes
