PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:O14735-3	CDP-diacylglycerol--inositol 3-phosphatidyltransferase isoform 3 (human)	A CDP-diacylglycerol--inositol 3-phosphatidyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O14735-3. [PRO:DNx, UniProtKB:O14735]	organism-sequence	PR:O14735
PR:O14735-2	CDP-diacylglycerol--inositol 3-phosphatidyltransferase isoform 2 (human)	A CDP-diacylglycerol--inositol 3-phosphatidyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O14735-2. [PRO:DNx, UniProtKB:O14735]	organism-sequence	PR:O14735
PR:O14735-1	CDP-diacylglycerol--inositol 3-phosphatidyltransferase isoform 1 (human)	A CDP-diacylglycerol--inositol 3-phosphatidyltransferase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000037994

PR:P08397-4	porphobilinogen deaminase isoform 4 (human)	A porphobilinogen deaminase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08397-4. [PRO:DNx, UniProtKB:P08397]	organism-sequence	PR:P08397
PR:P08397-3	porphobilinogen deaminase isoform 3 (human)	A porphobilinogen deaminase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08397-3. [PRO:DNx, UniProtKB:P08397]	organism-sequence	PR:P08397
PR:P08397-2	porphobilinogen deaminase isoform 2 (human)	A porphobilinogen deaminase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08397-2. [PRO:DNx, UniProtKB:P08397]	organism-sequence	PR:P08397
PR:P08397-1	porphobilinogen deaminase isoform 1 (human)	A porphobilinogen deaminase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038737
PR:P08397	porphobilinogen deaminase (human)	A porphobilinogen deaminase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P08397]	organism-gene	PR:000008623
PR:P08240-2	signal recognition particle receptor subunit alpha isoform 2 (human)	A signal recognition particle receptor subunit alpha (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08240-2. [PRO:DNx, UniProtKB:P08240]	organism-sequence	PR:P08240
PR:P08240-1	signal recognition particle receptor subunit alpha isoform 1 (human)	A signal recognition particle receptor subunit alpha (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P08240-1. [PRO:DNx, UniProtKB:P08240]	organism-sequence	PR:P08240
PR:P08240	signal recognition particle receptor subunit alpha (human)	A signal recognition particle receptor subunit alpha that is encoded in the genome of human. [PRO:DNx, UniProtKB:P08240]	organism-gene	PR:000015632
PR:P05423-1	DNA-directed RNA polymerase III subunit RPC4 isoform 1 (human)	A DNA-directed RNA polymerase III subunit RPC4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038679
PR:P05423	DNA-directed RNA polymerase III subunit RPC4 (human)	A DNA-directed RNA polymerase III subunit RPC4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P05423]	organism-gene	PR:000013003
PR:P05388-2	60S acidic ribosomal protein P0 isoform 2 (human)	A 60S acidic ribosomal protein P0 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P05388-2. [PRO:DNx, UniProtKB:P05388]	organism-sequence	PR:P05388
PR:P05388-1	60S acidic ribosomal protein P0 isoform 1 (human)	A 60S acidic ribosomal protein P0 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038676
PR:P05388	60S acidic ribosomal protein P0 (human)	A 60S acidic ribosomal protein P0 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P05388]	organism-gene	PR:000014237
PR:P05198-1	eukaryotic translation initiation factor 2 subunit 1 isoform 1 (human)	A eukaryotic translation initiation factor 2 subunit 1 isoform 1 that is encoded in the genome of human. [PRO:CNA]	organism-sequence	PR:000026238
PR:P05198	eukaryotic translation initiation factor 2 subunit 1 (human)	A eukaryotic translation initiation factor 2 subunit 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P05198]	organism-gene	PR:000006971
PR:P04843	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (human)	A dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P04843]	organism-gene	PR:000014240
PR:O95801	tetratricopeptide repeat protein 4 (human)	A tetratricopeptide repeat protein 4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:O95801]	organism-gene	PR:000029839
PR:O95707	ribonuclease P protein subunit p29 (human)	A ribonuclease P protein subunit p29 that is encoded in the genome of human. [PRO:DNx, UniProtKB:O95707]	organism-gene	PR:000013025
PR:O95602	DNA-directed RNA polymerase I subunit RPA1 (human)	A DNA-directed RNA polymerase I subunit RPA1 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000012982
PR:O95394-4	phosphoacetylglucosamine mutase isoform 3 (human)	A phosphoacetylglucosamine mutase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O95394-4. [PRO:DNx, UniProtKB:O95394]	organism-sequence	PR:O95394
PR:O95394-3	phosphoacetylglucosamine mutase isoform 2 (human)	A phosphoacetylglucosamine mutase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:O95394-3. [PRO:DNx, UniProtKB:O95394]	organism-sequence	PR:O95394
PR:O95394-1	phosphoacetylglucosamine mutase isoform 1 (human)	A phosphoacetylglucosamine mutase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038528
PR:O95394	phosphoacetylglucosamine mutase (human)	A phosphoacetylglucosamine mutase that is encoded in the genome of human. [PRO:DNx, UniProtKB:O95394]	organism-gene	PR:000012617
PR:O95391	pre-mRNA-splicing factor SLU7 (human)	A pre-mRNA-splicing factor SLU7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:O95391]	organism-gene	PR:000015250
PR:O76071-1	cytosolic iron-sulfur protein assembly protein CIAO1 isoform 1 (human)	A protein CIAO1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038429
PR:O76071	cytosolic iron-sulfur protein assembly protein CIAO1 (human)	A protein CIAO1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:O76071]	organism-gene	PR:000005488
PR:O75821-1	eukaryotic translation initiation factor 3 subunit G isoform 1 (human)	A eukaryotic translation initiation factor 3 subunit G isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038391
PR:O75821	eukaryotic translation initiation factor 3 subunit G (human)	A eukaryotic translation initiation factor 3 subunit G that is encoded in the genome of human. [PRO:DNx, UniProtKB:O75821]	organism-gene	PR:000006979

PR:P22830	ferrochelatase, mitochondrial (human)	A ferrochelatase, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P22830]	organism-gene	PR:000007453
PR:P19388-1	DNA-directed RNA polymerases I, II, and III subunit RPABC1 isoform 1 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039011
PR:P19388	DNA-directed RNA polymerases I, II, and III subunit RPABC1 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P19388]	organism-gene	PR:000012991
PR:P18858-3	DNA ligase 1 isoform 3 (human)	A DNA ligase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18858-3. [PRO:DNx, UniProtKB:P18858]	organism-sequence	PR:P18858
PR:P18858-2	DNA ligase 1 isoform 2 (human)	A DNA ligase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18858-2. [PRO:DNx, UniProtKB:P18858]	organism-sequence	PR:P18858
PR:P18858-1	DNA ligase 1 isoform 1 (human)	A DNA ligase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18858-1. [PRO:DNx, UniProtKB:P18858]	organism-sequence	PR:P18858
PR:P18858	DNA ligase 1 (human)	A DNA ligase 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P18858]	organism-gene	PR:000009800
PR:P18754-2	regulator of chromosome condensation isoform 2 (human)	A regulator of chromosome condensation (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18754-2. [PRO:DNx, UniProtKB:P18754]	organism-sequence	PR:P18754
PR:P18754-1	regulator of chromosome condensation isoform 1 (human)	A regulator of chromosome condensation isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039002
PR:P18754	regulator of chromosome condensation (human)	A regulator of chromosome condensation that is encoded in the genome of human. [PRO:DNx, UniProtKB:P18754]	organism-gene	PR:000013833
PR:P18074-2	TFIIH basal transcription factor complex helicase XPD subunit isoform 2 (human)	A TFIIH basal transcription factor complex helicase XPD subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P18074-2. [PRO:DNx, UniProtKB:P18074]	organism-sequence	PR:P18074
PR:P18074-1	TFIIH basal transcription factor complex helicase XPD subunit isoform 1 (human)	A TFIIH basal transcription factor complex helicase XPD subunit isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038992
PR:P18074	TFIIH basal transcription factor complex helicase XPD subunit (human)	A TFIIH basal transcription factor complex helicase XPD subunit that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000007164
PR:P17980-1	26S protease regulatory subunit 6A isoform 1 (human)	A 26S protease regulatory subunit 6A isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038990
PR:P17980	26S protease regulatory subunit 6A (human)	A 26S protease regulatory subunit 6A that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013380
PR:P15104-1	glutamine synthetase isoform 1 (human)	A glutamine synthetase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038924
PR:P15104	glutamine synthetase (human)	A glutamine synthetase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P15104]	organism-gene	PR:000008058
PR:P13716-2	delta-aminolevulinic acid dehydratase isoform 2 (human)	A delta-aminolevulinic acid dehydratase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P13716-2. [PRO:DNx, UniProtKB:P13716]	organism-sequence	PR:P13716
PR:P13716-1	delta-aminolevulinic acid dehydratase isoform 1 (human)	A delta-aminolevulinic acid dehydratase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000038881
PR:P13716	delta-aminolevulinic acid dehydratase (human)	A delta-aminolevulinic acid dehydratase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P13716]	organism-gene	PR:000003915
PR:P10809-2	60 kDa heat shock protein, mitochondrial isoform 2 (human)	A 60 kDa heat shock protein, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P10809-2. [PRO:DNx, UniProtKB:P10809]	organism-sequence	PR:P10809
PR:P10809-1	60 kDa heat shock protein, mitochondrial isoform 1 (human)	A 60 kDa heat shock protein, mitochondrial isoform 1 that is encoded in the genome of human. [PRO:HJD]	organism-sequence	PR:000028331
PR:P10809	60 kDa heat shock protein, mitochondrial (human)	A 60 kDa heat shock protein, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:P10809]	organism-gene	PR:000008824
PR:P0DI81-3	trafficking protein particle complex subunit 2 isoform 3 (human)	A trafficking protein particle complex subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P0DI81-3. [PRO:DNx, UniProtKB:P0DI81]	organism-sequence	PR:P0DI81
PR:P0DI81-2	trafficking protein particle complex subunit 2 isoform 2 (human)	A trafficking protein particle complex subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P0DI81-2. [PRO:DNx, UniProtKB:P0DI81]	organism-sequence	PR:P0DI81
PR:P0DI81-1	trafficking protein particle complex subunit 2 isoform 1 (human)	A trafficking protein particle complex subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P0DI81-1. [PRO:DNx, UniProtKB:P0DI81]	organism-sequence	PR:P0DI81
PR:P0DI81	trafficking protein particle complex subunit 2 (human)	A trafficking protein particle complex subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P0DI81]	organism-gene	PR:000030317

PR:P30793-1	GTP cyclohydrolase 1 isoform GCH-1 (human)	A GTP cyclohydrolase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30793-1. [PRO:DNx, UniProtKB:P30793]	organism-sequence	PR:P30793
PR:P30793	GTP cyclohydrolase 1 (human)	A GTP cyclohydrolase 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P30793]	organism-gene	PR:000007893
PR:P30566-2	adenylosuccinate lyase isoform 2 (human)	An adenylosuccinate lyase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30566-2. [PRO:DNx, UniProtKB:P30566]	organism-sequence	PR:P30566
PR:P30566-1	adenylosuccinate lyase isoform 1 (human)	An adenylosuccinate lyase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P30566-1. [PRO:DNx, UniProtKB:P30566]	organism-sequence	PR:P30566
PR:P30566	adenylosuccinate lyase (human)	An adenylosuccinate lyase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P30566]	organism-gene	PR:000003794
